date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:16:04	5000/5000	---M--	200	added ('OK')	application/font-sfnt	date:Tue,%2002%20Nov%202021%2013:23:09%20GMT	https://adm-agri.co.uk/plugins/ajax-search-lite/css/fonts/icons2.ttf	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/plugins/ajax-search-lite/css/fonts/icons2.ttf	(from https://adm-agri.co.uk/)
22:16:04	938/938	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Nov%202021%2013:23:09%20GMT	https://adm-agri.co.uk/plugins/ajax-search-lite/css/fonts/icons2.svg	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/plugins/ajax-search-lite/css/fonts/icons2.svg	(from https://adm-agri.co.uk/)
22:16:04	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2012%20Dec%202022%2016:46:04%20GMT	https://adm-agri.co.uk/login	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/login	(from https://adm-agri.co.uk/)
22:16:04	37979/37979	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2016:46:04%20GMT	https://adm-agri.co.uk/contact/	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/contact/index.html	(from https://adm-agri.co.uk/)
22:16:05	2689/2689	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2016:46:04%20GMT	https://adm-agri.co.uk/wp-login.php	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/wp-login.html	(from https://adm-agri.co.uk/)
22:16:05	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2012%20Dec%202022%2016:46:05%20GMT	https://adm-agri.co.uk/wp-login.php?action=register	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/wp-login0ddc.php	(from https://adm-agri.co.uk/)
22:16:05	2790/2790	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2016:46:05%20GMT	https://adm-agri.co.uk/wp-login.php?registration=disabled	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/wp-loginc94b.html	(from https://adm-agri.co.uk/)
22:16:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Dec%202022%2016:46:05%20GMT	https://adm-agri.co.uk/accreditations	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/accreditations	(from https://adm-agri.co.uk/)
22:16:06	38892/38892	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2016:46:05%20GMT	https://adm-agri.co.uk/about/	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/about/index.html	(from https://adm-agri.co.uk/)
22:16:06	35638/35638	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2016:46:06%20GMT	https://adm-agri.co.uk/careers/	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/careers/index.html	(from https://adm-agri.co.uk/)
22:16:06	29933/29933	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2016:46:06%20GMT	https://adm-agri.co.uk/contact/offices/	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/contact/offices/index.html	(from https://adm-agri.co.uk/)
